LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,LEA_ADDRESS,LEA_CITY,LEA_ZIP,CJJ,LEA_HSE_IND,LEA_HSEPART_HI_M,LEA_HSEPART_HI_F,LEA_HSEPART_AM_M,LEA_HSEPART_AM_F,LEA_HSEPART_AS_M,LEA_HSEPART_AS_F,LEA_HSEPART_HP_M,LEA_HSEPART_HP_F,LEA_HSEPART_BL_M,LEA_HSEPART_BL_F,LEA_HSEPART_WH_M,LEA_HSEPART_WH_F,LEA_HSEPART_TR_M,LEA_HSEPART_TR_F,TOT_HSEPART_M,TOT_HSEPART_F,LEA_HSEPART_EL_M,LEA_HSEPART_EL_F,LEA_HSEPART_IDEA_M,LEA_HSEPART_IDEA_F
"NJ","NEW JERSEY","3400731","Riverbank Charter School of Excellence","1300 Hornberger Ave","Roebling","08554","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400734","Hoboken Dual Language Charter School","123 Jefferson Street","Hoboken","07030","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400735","Hatikvah International Academy Charter School","7 Lexington Avenue","East Brunswick","08816","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400740","The Barack Obama Green Charter High School District","35 Watchung Ave","Plainfield","07060","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400741","Academy for Urban Leadership Charter School","612 Amboy Ave","Perth Amboy","08861","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400744","Benjamin Banneker Preparatory Charter School","11 South Sunset Road","Wilingboro","08046","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400745","Passaic Arts and Science Charter School","7 St. Francis Way","Passaic","07055","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400746","Thomas Edison EnergySmart Charter School","150 Pierce Street","Somerset","08873","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400748","John P Holland Charter School","5 Garret Mountain Plaza","Woodland Park","07424","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400749","Millville Public Charter School","1101 Wheaton Avenue","Millville","08333","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400750","Allendale Public School District","100 Brookside Avenue","Allendale","07401","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400751","Great Oaks Legacy Charter School","909 Broad Street","Newark","07102","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400754","Peoples Preparatory Charter School District","321 Bergen Street","Newark","07103","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400755","Roseville Community Charter School","540 Orange Street","Newark","07107","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400756","Dr Lena Edwards Academic Charter School","509 Bramhall Ave.","Jersey City","07304","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400759","BelovED Community Charter School","508 Grand Street","Jersey City","07302","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400763","Hope Community Charter School","836 S. 4th Street","Camden","08103","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400764","Phillip's Academy Charter School","342 Central Avenue","Newark","07103","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400765","Paterson Arts and Science Charter School","225 Grand Street","Paterson","07501","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400766","Compass Academy Charter School","23 W Chestnut Ave","Vineland","08360","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400767","Jersey City Global Charter School","255 Congress Street","Jersey City","07307","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400769","South Hunterdon Regional School District","301 Mt. Airy-Harbourton Rd","Lambertville","08530","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400770","Trenton Stem-to-Civics Charter School","1555 Pennington Road","Ewing","08618","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400771","Atlantic Community Charter School","112 South New York Rd.","Galloway","08205","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400772","Mastery Schools of Camden Inc.","1001 North 17th Street","Camden","08105","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400773","Link Community Charter School","23 Pennsylvania Avenue","Newark","07114","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400776","Camden Prep Inc.","1575 Mt Ephraim Ave","Camden","08104","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400777","KIPP: Cooper Norcross A New Jersey Nonprofit Corporation","525 Clinton Street","Camden","08103","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400778","Marie H. Katzenbach School for the Deaf","320 Sullivan Way","West Trenton","08628","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400779","College Achieve Central Charter School","365 Emerson Ave","Plainfield","07062","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400781","Empowerment Academy Charter School","240 Ege Avenue","Jersey City","07304","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400782","Bridgeton Public Charter School","790 E. Commerce Street","Bridgeton","08302","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400783","Principle Academy Charter School","6718 E Black Horse Pike","Egg Harbor Township","08234","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400784","Philip's Academy Charter School of Paterson","47 State Street","Paterson","07501","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400785","Camden's Promise Charter School","879 Beideman Ave","Camden","08105","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400786","Cresthaven Academy Charter School","530 West 7th Street","Plainfield","07060","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400787","Hudson Arts and Science Charter School","131 Midland Ave","Kearny","07032","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400788","LEAD Charter School","201 Bergen St","Newark","07103","No","Yes",1,5,0,0,0,0,0,0,9,15,0,0,0,0,10,20,0,0,1,3
"NJ","NEW JERSEY","3400789","Ocean Academy Charter School","1650 Massachusetts Avenue","Lakewood","08701","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400791","College Achieve Greater Asbury Park Charter School","3455 W. Bangs Avenue","Neptune","07753","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400792","Achieve Community Charter School","534 Clinton Ave","Newark","07108","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400793","College Achieve Paterson Charter School","21 Market Street","Paterson","07501","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400794","Achievers Early College Prep Charter School","544 Chestnut Ave","Trenton","08611","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400795","Middlesex County STEM Charter School","613 Market Street","Perth Amboy","08861","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400796","BERGEN CO JDC","200 North Street","Teterboro","07608","Yes","Yes",1,0,0,0,0,0,0,0,4,1,0,0,0,1,5,2,1,0,1,2
"NJ","NEW JERSEY","3400797","ESSEX CO JDC","80 DURYEA STREET","NEWARK","08302","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400798","OCEAN CO JDC","165 SUNSET AVENUE","TOMS RIVER","08754","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400799","MIDDLESEX CO JDC","US HIGHWAY 130","NEW BRUNSWICK","08902","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400802","CAMDEN CO JDC","WOODBURY TURNERSVILLE RD LAKE","BLACKWOODLEX","08012","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400803","ATLANTIC CO JDC","800 BUFFALO AVENUE","EGG HARBOR CITY","08215","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400804","MORRIS CO JDC","460 WEST HANOVER AVE","MORRISTOWN","07963","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400805","Creativity CoLaboratory Charter School","457 Shirley Road","Elmer","08318","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400810","Alloway Twp School District","43 Cedar Street","ALLOWAY","08001","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400840","Alpha Borough School District","817 North Blvd.","Alpha","08865","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400870","Alpine School District","500 Hillside Ave.","Alpine","07620","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400900","Andover Regional School District","707 Limecrest Rd.","Newton","07860","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400930","Asbury Park School District","910 4th Ave","Asbury Park","07712","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400960","Atlantic City School District","1300 Atlantic Avenue","Atlantic City","08401","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3400990","Atlantic County Vocational School District","5080 Atlantic Avenue","Mays Landing","08330","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401020","Atlantic Highlands School District","140 First Avenue","Atlantic Highlands","07716","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401050","Audubon Public School District","350 Edgewood Avenue","Audubon","08106","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401110","Avalon School District","235 32ND STREET","AVALON","08202","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401140","Avon Boro School District","505 LINCOLN AVE","AVON","07717","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401170","Barrington School District","311 Reading Avenue","Barrington","08007","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401230","Bay Head Borough School District","145 Grove Street","Bay Head","08742","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401260","Bayonne School District","669 Avenue A","Bayonne","07002","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401290","Beach Haven School District","8th Street & Beach Avenue","Beach Haven","08008","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401320","Bedminster Township Public School District","234 Somerville Road","Bedminster","07921","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401350","Belleville Public School District","102 Passaic Ave","Belleville","07109","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401380","Bellmawr Public School District","256 Anderson Ave","Bellmawr","08031","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401410","Belmar Elementary School District","1101 Main St","Belmar","07719","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401440","Belvidere School District","300 THIRD STREET","BELVIDERE","07823","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401450","Bergen County Special Services School District","540 Farview Avenue","Paramus","07652","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401470","Bergen County Vocational Technical School District","540 Farview Avenue","Paramus","07652","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401500","Bergenfield Borough School District","225 W. Clinton Avenue","Bergenfield","07621","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401530","Berkeley Heights School District","345 Plainfield Avenue","Berkeley Heights","07922","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401560","Berkeley Township School District","53 Central Parkway","Bayville","08721","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401590","Berlin Borough School District","215 South Franklin Avenue","Berlin","08009","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401620","Berlin Township School District","225 Grove Avenue","West Berlin","08091","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401650","Bernards Township School District","101 Peachtree Road","Basking Ridge","07920","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401710","Bethlehem Township School District","280 Asbury West Portal Road","Asbury","08802","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401740","Beverly City School District","601 Bentley Ave.","Beverly","08010","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401770","Black Horse Pike Regional School District","580 Erial Road","Blackwood","08012","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401800","Blairstown Elementary Township School District","1 Sunset Hill Road","Blairstown","07825","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401830","Bloomfield Township School District","155 Broad Street","Bloomfield","07003","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401860","Bloomingdale School District","225 Glenwild Avenue","Bloomingdale","07403","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401890","Bloomsbury Borough School District","20 Main Street","Bloomsbury","08804","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401920","Bogota Public School District","1 Henry C. Luthin Place","Bogota","07603","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401950","Boonton Town School District","434 Lathrop Avenue","Boonton","07005","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3401980","Boonton Township School District","11 Valley Road","Boonton Township","07005","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402030","Bordentown Regional School District","318 Ward Avenue","Bordentown","08505","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402100","Bound Brook School District","130 West Maple Avenue","Bound Brook","08805","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402130","Bradley Beach School District","515 Brinley Avenue","Bradley Beach","07720","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402160","Branchburg Township School District","240 Baird Road","Branchburg","08876","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402220","Brick Township Public School District","101 Hendrickson Avenue","Brick","08724","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402250","Bridgeton City School District","41 Bank Street","Bridgeton","08302","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402280","Bridgewater-Raritan Regional School District","836 Newmans Lane","Martinsville","08836","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402310","Brielle Boro School District","605 UNION LANE","BRIELLE","08730","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402340","Brigantine Public School District","301 East Evans Boulevard","Brigantine","08203","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402370","Brooklawn Public School District","301 Haakon Road","Brooklawn","08030","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402400","Buena Regional School District","914 MAIN AVENUE","RICHLAND","08350","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402430","Burlington City Public School District","518 Locust Avenue","Burlington","08016","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402440","Burlington County Special Services School District","20 PIONEER BLVD.","WESTAMPTON","08060","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402460","Burlington Township School District","710 Jacksonville Road","Burlington","08016","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402490","Burlington County Institute of Technology School District","2 Academy Drive","Westampton","08060","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402520","Butler Public School District","38 Bartholdi Ave","Butler","07405","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402550","Byram Township School District","12 Mansfield Dr.","Stanhope","07874","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402580","Caldwell-West School District","104 GRAY STREET","WEST CALDWELL","07006","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402610","Califon Borough School District","6 School St","Califon","07830","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402640","Camden City School District","1033 Cambridge Street","Camden","08105","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402670","Camden County Technical School District","343 Berlin Cross Keys Road","Sicklerville","08081","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402700","Cape May City School District","921 Lafayette Street","Cape May","08204","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402730","Cape May County Technical High School District","188 Crest Haven Road","Cape May Court House","08210","No","Yes",1,3,0,0,0,0,3,2,4,7,0,0,0,0,8,12,0,0,0,0
"NJ","NEW JERSEY","3402740","Cape May County Special Services School District","148 Crest Haven Road","Cape May Court House","08210","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402790","Carlstadt PublicSchool District","550 WASHINGTON STREET","CARLSTADT","07072","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402800","Carlstadt-East Rutherford Regional High School District","120 Paterson Avenue","East Rutherford","07073","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402820","Carteret Public School District","599 Roosevelt Avenue","Carteret","07008","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402850","Cedar Grove Township School District","520 POMPTON AVE","CEDAR GROVE","07009","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402880","Sterling Regional School District","801 Preston Ave.","Somerdale","08083","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"NJ","NEW JERSEY","3402910","Central Regional School District","509 Forest Hills Parkway","Bayville","08721","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
