GeoId|Geography|LEAID|Year|Iteration|CDP02_53est|CDP02_53moe|CDP02_54est|CDP02_54moe|CDP02_54pct|CDP02_54pctmoe|CDP02_55est|CDP02_55moe|CDP02_55pct|CDP02_55pctmoe|CDP02_56est|CDP02_56moe|CDP02_56pct|CDP02_56pctmoe|CDP02_57est|CDP02_57moe|CDP02_57pct|CDP02_57pctmoe|CDP02_58est|CDP02_58moe|CDP02_58pct|CDP02_58pctmoe|CDP02_59est|CDP02_59moe|CDP02_59pct|CDP02_59pctmoe|CDP02_60est|CDP02_60moe|CDP02_60pct|CDP02_60pctmoe|CDP02_61est|CDP02_61moe|CDP02_61pct|CDP02_61pctmoe|CDP02_62est|CDP02_62moe|CDP02_62pct|CDP02_62pctmoe|CDP02_63est|CDP02_63moe|CDP02_63pct|CDP02_63pctmoe|CDP02_64est|CDP02_64moe|CDP02_64pct|CDP02_64pctmoe
9700000US2311670|School Administrative District 44, ME|2311670|2018-2022|101|530|105|530|105|100|5.1|0|11||5.1|0|11||5.1|0|11||5.1|0|11||5.1|0|11||5.1|0|11||5.1|0|11||5.1|0|11||5.1|0|11||5.1|0|11||5.1
9700000US2311700|School Administrative District 45, ME|2311700|2018-2022|101|220|63|210|63|95.5|4.4|10|9|4.5|4.4|4|7|1.8|3|4|7|1.8|3|4|7|1.8|3|4|6|1.8|4.6|0|11||11.7|0|11||11.7|0|11||11.7|0|11||11.7|0|11||11.7
9700000US2314530|School Administrative District 46, ME|2314530|2018-2022|101|660|174|660|174|100|4.1|0|15||4.1|0|15||4.1|0|15||4.1|0|15||4.1|0|15||4.1|0|15||4.1|0|15||4.1|0|15||4.1|0|15||4.1|0|15||4.1
9700000US2314330|School Administrative District 49, ME|2314330|2018-2022|101|2145|378|2135|379|99.5|0.6|10|14|0.5|0.6|10|14|0.5|0.6|0|17||1.3|0|17||1.3|10|14|0.5|0.6|10|14|0.5|0.6|0|17||1.3|0|17||1.3|0|17||1.3|0|17||1.3
9700000US2314240|School Administrative District 51, ME|2314240|2018-2022|101|2300|247|2250|252|97.8|2.3|50|53|2.2|2.3|4|7|0.2|0.4|40|51|1.7|2.2|4|7|0.2|0.4|10|14|0.4|0.6|0|17||1.2|0|17||1.2|0|17||1.2|0|17||1.2|0|17||1.2
9700000US2314160|School Administrative District 52, ME|2314160|2018-2022|101|2115|314|2110|314|99.8|0.7|4|3|0.2|0.6|0|17||1.3|0|17||1.3|0|17||1.3|4|3|0.2|0.6|0|17||1.3|0|17||1.3|0|17||1.3|0|17||1.3|0|17||1.3
9700000US2314610|School Administrative District 53, ME|2314610|2018-2022|101|930|201|895|196|96.2|3.7|35|36|3.8|3.7|25|35|2.7|3.7|25|35|2.7|3.7|25|35|2.7|3.7|10|13|1.1|1.4|0|15||2.9|0|15||2.9|0|15||2.9|0|15||2.9|0|15||2.9
9700000US2314590|School Administrative District 54, ME|2314590|2018-2022|101|2180|245|2170|244|99.5|0.6|10|13|0.5|0.6|0|17||1.3|4|6|0.2|0.3|0|17||1.3|4|12|0.2|0.7|0|17||1.3|0|17||1.3|0|17||1.3|0|17||1.3|0|17||1.3
9700000US2314190|School Administrative District 55, ME|2314190|2018-2022|101|1205|183|1190|186|98.8|1.5|15|18|1.2|1.5|0|15||2.3|0|15||2.3|0|15||2.3|4|4|0.3|0.6|0|15||2.3|10|18|0.8|1.7|0|15||2.3|0|15||2.3|0|15||2.3
9700000US2314670|School Administrative District 57, ME|2314670|2018-2022|101|3540|497|3475|500|98.2|1.9|60|64|1.7|1.9|30|42|0.8|1.2|55|63|1.6|1.8|25|41|0.7|1.2|4|8|0.1|0.3|4|8|0.1|0.3|4|2|0.1|0.3|0|20||0.8|0|20||0.8|0|20||0.8
