GeoId|Geography|LEAID|Year|Iteration|CDP02_53est|CDP02_53moe|CDP02_54est|CDP02_54moe|CDP02_54pct|CDP02_54pctmoe|CDP02_55est|CDP02_55moe|CDP02_55pct|CDP02_55pctmoe|CDP02_56est|CDP02_56moe|CDP02_56pct|CDP02_56pctmoe|CDP02_57est|CDP02_57moe|CDP02_57pct|CDP02_57pctmoe|CDP02_58est|CDP02_58moe|CDP02_58pct|CDP02_58pctmoe|CDP02_59est|CDP02_59moe|CDP02_59pct|CDP02_59pctmoe|CDP02_60est|CDP02_60moe|CDP02_60pct|CDP02_60pctmoe|CDP02_61est|CDP02_61moe|CDP02_61pct|CDP02_61pctmoe|CDP02_62est|CDP02_62moe|CDP02_62pct|CDP02_62pctmoe|CDP02_63est|CDP02_63moe|CDP02_63pct|CDP02_63pctmoe|CDP02_64est|CDP02_64moe|CDP02_64pct|CDP02_64pctmoe
9700000US3304590|Manchester School District, NH|3304590|2018-2022|101|15580|873|11650|906|74.8|3.2|3930|500|25.2|3.2|1315|351|8.4|2.3|2175|387|14|2.5|610|208|3.9|1.3|870|277|5.6|1.7|300|150|1.9|1|335|203|2.2|1.3|205|175|1.3|1.1|550|283|3.5|1.8|195|174|1.3|1.1
9500000US3304620|Marlborough School District, NH|3304620|2018-2022|101|350|139|335|135|95.7|6.1|10|21|2.9|6.5|0|12||8.9|10|21|2.9|6.5|0|12||8.9|0|12||8.9|0|12||8.9|0|12||8.9|0|12||8.9|0|12||8.9|0|12||8.9
9700000US3304670|Mascenic Regional School District, NH|3304670|2018-2022|101|1395|291|1340|292|96.1|4|55|55|3.9|4|0|17||2.3|55|55|3.9|4|0|17||2.3|0|17||2.3|0|17||2.3|0|17||2.3|0|17||2.3|0|17||2.3|0|17||2.3
9700000US3304680|Mascoma Valley Regional School District, NH|3304680|2018-2022|101|1055|223|1045|222|99.1|1.1|10|11|0.9|1.1|4|2|0.4|1|4|10|0.4|1.5|0|19||3|4|5|0.4|0.4|4|2|0.4|1|0|19||3|0|19||3|0|19||3|0|19||3
9500000US3303276|Mason School District, NH|3303276|2018-2022|101|295|146|295|146|100|10.4|0|12||10.4|0|12||10.4|0|12||10.4|0|12||10.4|0|12||10.4|0|12||10.4|0|12||10.4|0|12||10.4|0|12||10.4|0|12||10.4
9700000US3304740|Merrimack School District, NH|3304740|2018-2022|101|4845|525|4680|521|96.6|3.3|165|162|3.4|3.3|4|3|0.1|0.2|10|18|0.2|0.4|4|3|0.1|0.2|140|156|2.9|3.2|0|22||0.7|15|21|0.3|0.4|0|22||0.7|0|22||0.7|0|22||0.7
9700000US3304760|Merrimack Valley School District, NH|3304760|2018-2022|101|2730|433|2620|439|96|3.7|110|101|4|3.7|55|70|2|2.6|40|71|1.5|2.6|0|19||1.2|15|17|0.5|0.7|0|19||1.2|0|19||1.2|0|19||1.2|55|70|2|2.6|55|70|2|2.6
9700000US3304770|Middleton School District, NH|3304770|2018-2022|101|225|87|215|86|95.6|8|4|10|1.8|4.4|0|12||13.4|0|12||13.4|0|12||13.4|0|12||13.4|0|12||13.4|4|10|1.8|4.4|0|12||13.4|0|12||13.4|0|12||13.4
9700000US3304830|Milford School District, NH|3304830|2018-2022|101|2760|475|2475|402|89.7|13.5|280|395|10.1|13.5|15|24|0.5|0.9|0|19||1.2|0|19||1.2|280|395|10.1|13.5|15|24|0.5|0.9|0|19||1.2|0|19||1.2|0|19||1.2|0|19||1.2
9700000US3300616|Milton School District, NH|3300616|2018-2022|101|780|160|735|170|94.2|9|40|71|5.1|9.4|0|12||4.1|0|12||4.1|0|12||4.1|0|12||4.1|0|12||4.1|15|25|1.9|3.2|0|12||4.1|30|48|3.8|6.1|0|12||4.1
9700000US3304890|Monadnock Regional School District, NH|3304890|2018-2022|101|1790|225|1790|225|100|1.8|0|19||1.8|0|19||1.8|0|19||1.8|0|19||1.8|0|19||1.8|0|19||1.8|0|19||1.8|0|19||1.8|0|19||1.8|0|19||1.8
9500000US3304950|Mont Vernon School District, NH|3304950|2018-2022|101|460|72|415|75|90.2|6.7|45|31|9.8|6.7|0|12||6.8|10|9|2.2|2.1|0|12||6.8|35|30|7.6|6.4|0|12||6.8|0|12||6.8|0|12||6.8|0|12||6.8|0|12||6.8
9700000US3304980|Nashua School District, NH|3304980|2018-2022|101|12580|769|9610|791|76.4|3.3|2970|421|23.6|3.3|630|256|5|2|1920|372|15.3|2.9|435|246|3.5|2|435|179|3.5|1.4|100|73|0.8|0.6|550|191|4.4|1.5|85|66|0.7|0.5|65|57|0.5|0.5|10|15|0.1|0.1
9500000US3305040|New Boston School District, NH|3305040|2018-2022|101|1285|224|1275|227|99.2|1.9|15|22|1.2|1.8|15|22|1.2|1.8|15|22|1.2|1.8|15|22|1.2|1.8|0|17||2.5|0|17||2.5|0|17||2.5|0|17||2.5|0|17||2.5|0|17||2.5
9500000US3305190|Newfields School District, NH|3305190|2018-2022|101|330|66|320|64|97|4.6|4|6|1.2|2.5|0|12||9.4|0|12||9.4|0|12||9.4|4|6|1.2|2.5|0|12||9.4|0|12||9.4|0|12||9.4|0|12||9.4|0|12||9.4
9700000US3305220|Newfound Area School District, NH|3305220|2018-2022|101|1485|207|1460|208|98.3|1.6|25|23|1.7|1.6|4|7|0.3|0.5|15|23|1|1.6|4|7|0.3|0.5|4|7|0.3|0.6|0|19||2.2|0|19||2.2|0|19||2.2|0|19||2.2|0|19||2.2
9700000US3305280|Newmarket School District, NH|3305280|2018-2022|101|1175|183|1135|192|96.6|4.3|35|50|3|4.5|0|17||2.7|0|17||2.7|0|17||2.7|35|50|3|4.5|0|17||2.7|0|17||2.7|0|17||2.7|0|17||2.7|0|17||2.7
9500000US3305430|Northwood School District, NH|3305430|2018-2022|101|485|110|485|110|100|6.5|0|12||6.5|0|12||6.5|0|12||6.5|0|12||6.5|0|12||6.5|0|12||6.5|0|12||6.5|0|12||6.5|0|12||6.5|0|12||6.5
9500000US3305460|Nottingham School District, NH|3305460|2018-2022|101|810|178|755|175|93.2|5|50|40|6.2|5.1|0|17||3.9|40|33|4.9|4|0|17||3.9|0|17||3.9|0|17||3.9|15|22|1.9|2.7|0|17||3.9|0|17||3.9|0|17||3.9
9700000US3305520|Oyster River Cooperative School District, NH|3305520|2018-2022|101|2535|355|2180|315|86|6.4|355|177|14|6.4|40|39|1.6|1.6|40|33|1.6|1.3|15|19|0.6|0.8|145|124|5.7|4.6|15|26|0.6|1.1|160|112|6.3|4.4|10|20|0.4|0.9|10|9|0.4|0.5|0|22||1.3
9700000US3305550|Pelham School District, NH|3305550|2018-2022|101|2720|380|2660|379|97.8|2.6|65|70|2.4|2.6|0|19||1.2|40|60|1.5|2.2|0|19||1.2|0|19||1.2|0|19||1.2|20|34|0.7|1.3|0|19||1.2|0|19||1.2|0|19||1.2
9700000US3305580|Pembroke School District, NH|3305580|2018-2022|101|1440|225|1440|225|100|2.2|0|17||2.2|0|17||2.2|0|17||2.2|0|17||2.2|0|17||2.2|0|17||2.2|0|17||2.2|0|17||2.2|0|17||2.2|0|17||2.2
9600000US3399965|Pemi-Baker Regional School District, NH|3399965|2018-2022|101|2585|312|2460|307|95.2|3.2|125|84|4.8|3.2|20|28|0.8|1.1|70|87|2.7|3.3|0|19||1.2|25|28|1|1.1|0|19||1.2|30|31|1.2|1.2|20|28|0.8|1.1|4|4|0.2|0.3|0|19||1.2
9700000US3305820|Portsmouth School District, NH|3305820|2018-2022|101|2605|388|2325|343|89.3|5.3|275|150|10.6|5.2|0|22||1.2|4|5|0.2|0.3|0|22||1.2|130|94|5|3.6|0|22||1.2|125|116|4.8|4.2|0|22||1.2|20|31|0.8|1.2|0|22||1.2
9600000US3305830|Profile School District, NH|3305830|2018-2022|101|545|130|520|128|95.4|4.9|25|27|4.6|4.9|10|12|1.8|2.3|10|13|1.8|2.4|10|12|1.8|2.3|15|23|2.8|4.1|0|12||5.8|0|12||5.8|0|12||5.8|0|12||5.8|0|12||5.8
